row_index,id,user_id,trial_index,valence,arousal,centroid_x,centroid_y,inner_radius,outer_radius,radius_std,roundness,bbox_w,bbox_h,bbox_area,aspect_ratio,eccentricity,closure_dist,closure_ratio,linearity,path_length,area,circularity,n_points,duration,mean_speed,median_speed,max_speed,min_speed,speed_std,speed_cv,speed_skew,speed_kurtosis,accel_mean,accel_std,jerk_mean,jerk_std,early_speed_mean,late_speed_mean,early_late_speed_ratio,curvature_mean,curvature_std,curvature_abs_mean,direction_change_count,stroke_count,pause_count
184,185,8JS0aD3c,7.0,-8.0,-6.0,335.59603936958007,349.4468018229568,211.3892681724224,338.68443299146566,32.17584345709696,0.6241481673819625,493.3333333333333,510.6667073567708,251928.9089626736,0.9660573642774645,0.7052129033843247,14.360447041667152,0.04240067048499101,0.9095333253147777,1750.5899355241997,221250.67122395337,0.9072471369562795,1015,8450.000000009837,0.20717040657067,0.0,1.9200073242165148,0.0,0.3160299724824206,1.5254590542815603,1.7895332322129813,6.596985358792871,2.08235315576288e-18,0.533451214779112,-8.995878262773008e-18,1.045904155672081,0.9980308578958909,0.21129472205576738,4.723384118645242,0.719604289631377,0.09303984514814997,0.719604289631377,3,1,0
185,186,u70dzNvM,5.0,-2.0,6.0,219.58666666666664,166.98166666666668,24.97874652134848,47.667412581576365,7.092233057116897,0.5240214471175819,68.33333333333334,80.0,5466.666666666668,0.8541666666666667,0.680026510127857,26.718699236469014,0.560523380427741,0.761097141463187,280.67388773347915,4598.611111111008,0.7335547401166992,250,2075.0000000024156,0.13526452420874815,0.0,1.2165525060582276,0.0,0.2169908629294018,1.6041964010794787,1.7437248294114447,6.145622847303489,0.0,0.3623400648290767,-0.0011451121962521998,0.6926771667026022,0.44571067811813575,0.36642135623688304,1.2163850554740574,0.0,0.0,0.0,0,1,0
186,187,9aft8dOZ,4.0,-8.0,6.0,262.0510014401206,278.2609654143557,37.15403854753593,275.32221641462735,78.95175302217292,0.13494747729178172,108.30413818359375,503.67588678995776,54550.182842643706,0.21502744329064655,0.9789131506995505,91.03994072132225,0.33066688880718115,0.2541105275736318,1157.449895473779,37356.44405748695,0.3504055636520406,237,1966.666666665522,0.5885338451565013,0.0,6.538857908810888,0.0,1.0015240199463415,1.7017271448169968,2.4799112964867396,10.536040232388842,-0.016209849358794545,1.6273654077050477,0.008397675285068287,3.213086283809705,1.5406502955292551,0.5957096296350394,2.58623939021053,0.0,0.0,0.0,0,1,0
187,188,bygf6nVd,1.0,1.0,5.0,310.3777777777778,339.1805555555556,52.70836048894041,165.3886135368887,41.88356812534934,0.31869401019668264,280.0,195.0,54600.0,1.435897435897436,0.6065329125511449,51.77408189003024,0.31304502034828663,0.8332327375042936,821.7755105760749,42895.833333333954,0.7982126083888837,300,2491.666666666304,0.3298095694620179,0.0,3.2249030993198913,0.0,0.6014377109329095,1.8235908433887131,2.2663094838808466,8.370430317439107,-1.490232247819002e-18,0.9677156881650009,-2.1307310573614114e-17,1.9056918171231334,1.4021006491393972,0.766723156701935,1.8286898056930083,0.21109333322274684,0.0,0.21109333322274684,0,1,0
188,189,8JS0aD3c,8.0,-1.0,-7.0,315.7777573619357,331.9945555146956,174.80002223155753,290.3391868834689,34.3551695529696,0.6020545283875703,460.0,442.6666514078776,203626.65964762372,1.0391566623259163,0.4659561138025057,106.874796945876,0.36810324535616845,0.9041067335089981,1625.4054378990622,169417.79067993164,0.805833766003338,1437,11966.666666680598,0.13582775247051562,0.0,1.131365239318648,0.0,0.18740825946715098,1.3797493962644491,1.2037414083681697,3.9254020741874163,3.0946983264812726e-19,0.32743966097206156,-8.051826677895138e-18,0.6380109572705368,0.41342705294079235,0.24990844627442874,1.6543074265660325,0.0,0.0,0.0,0,1,0
189,190,u70dzNvM,6.0,-10.0,7.0,49.52249770431588,126.30567033976125,28.906607143737666,45.6124491540369,4.205900549592166,0.6337438063480813,71.66666666666667,66.66666666666666,4777.777777777777,1.0750000000000002,0.6287750540295961,13.43709624716425,0.2945927372105387,0.9753849664930511,256.13357954254377,4018.055555555504,0.7696490955722654,363,3016.6666666701785,0.08490615896428029,0.0,0.8246211251225724,0.0,0.1607159550355988,1.8928656883797017,2.0691701475257416,7.1047414174403904,-3.075410040512899e-19,0.2574109318025947,-4.3175339846533866e-18,0.48384533854420575,0.5050812644678931,0.30333958977459996,1.6650632374757315,0.0,0.0,0.0,0,1,0
190,191,9aft8dOZ,5.0,10.0,8.0,293.18695815293114,391.62196019312717,169.60824639581386,299.28359142370425,38.447698571643016,0.5667141509127865,531.5070088704427,452.17502593994146,240334.19552325315,1.1754452996726057,0.7324421836422419,12.920356346259336,0.04317094794538075,0.6866793398561769,1667.2747462491377,191849.2723811306,0.8672727007489678,572,4758.333333330564,0.35039048957970753,0.0,4.720993041994938,0.0,0.6435650549611253,1.8367081130914251,2.8294103583943264,13.359257507937153,0.0,1.0371995871365378,7.0242581522857e-18,2.0475865602822814,0.4970632737260246,0.9216141170711475,0.5393393234538838,0.0,0.0,0.0,0,1,0
191,192,bygf6nVd,2.0,-8.0,-9.0,296.6666666666667,320.54960317460313,2.1739948170012813,15.900361365691934,4.390077849730525,0.136726126344027,15.0,26.666666666666686,400.0000000000003,0.5624999999999996,0.8990516939399981,11.180339887498949,0.7031500498864552,0.6339864013727308,78.36993190077123,191.66666666604578,0.3921547819769195,210,1741.6666666671736,0.044997090086554115,0.0,1.3416407864994835,0.0,0.14271512316968088,3.17165227562852,5.493271015676231,41.867419392477494,1.0675221390626506e-18,0.21213203435590267,8.581434006764495e-18,0.40523645231369865,0.2666666666665898,0.19999999999994178,1.3333266667000034,0.0,0.0,0.0,0,1,0
192,193,u70dzNvM,7.0,1.0,-5.0,352.36559139784947,444.0255376344086,26.20067394296049,50.318933100046685,7.692469494758538,0.5206921595667969,78.33333333333331,68.33333333333331,5352.777777777775,1.1463414634146343,0.39994248674789423,36.66666666666663,0.7286852961243053,0.9576646439213803,295.3716752482529,4713.888888888061,0.6789714502418652,279,2316.6666666693636,0.12749856485521252,0.0,1.199999999998603,0.0,0.22280798130957363,1.7475332491984876,1.9816686260689707,6.8390864121001576,0.0,0.36369543333775717,-0.001449275362317138,0.703761265865826,0.5777777777771048,0.3199632363922531,1.8057573692979578,0.0,0.0,0.0,0,1,0
193,194,9aft8dOZ,6.0,5.0,1.0,310.8458981476233,398.9233130704131,66.32485290397497,235.93150833997132,51.58991490966813,0.28111909838003724,299.5193990071615,243.24081420898438,72855.34248588762,1.2313698257473535,0.7462246670768873,19.356566169646417,0.08204315865159517,0.8073738818299887,942.0266630482058,60403.02850082889,0.8553467066227008,379,3150.000000003667,0.2990560835070188,0.0,2.5881092701772044,0.0,0.510925341024451,1.708459948491433,1.8624129088989057,5.6709382258612155,2.355910927586539e-18,0.8383422908976459,-0.0004977906447799662,1.657719840386983,0.9729028483617979,0.16354969727331023,5.948631614428253,0.0,0.0,0.0,0,1,0
196,197,kOamvlvd,1.0,-1.0,7.0,354.4795566134983,360.60525280690337,142.92273963819176,308.50915272380223,44.349301854098655,0.46326904202464825,418.66668701171875,393.3333333333333,164675.5635579427,1.0644068313857258,0.7244107778067801,17.07495983819428,0.05534668805589996,0.9994343384756724,1347.5041503177713,129960.88631862774,0.8994195133471439,228,1891.6666666672172,0.7123369957624911,0.0,5.001117765684724,0.0,1.184859427742442,1.6633411359944308,1.560593047460273,4.3633807762889605,-0.0028318692097613475,1.9587800822733645,0.0021333550347215338,3.7255356197115925,1.7776822854124914,0.45954402842790437,3.86835277381612,0.0,0.0,0.0,0,1,0
197,198,u70dzNvM,8.0,-4.0,0.0,174.68468468468473,281.7720398970399,11.415882784227785,58.897097282369664,14.299190901643701,0.19382759611219466,95.0,73.33333333333337,6966.666666666671,1.2954545454545447,0.636665143416051,25.495097567963924,0.43287528153948024,0.8499971434790514,317.85509876199137,5527.777777777985,0.6875464988026108,259,2150.000000002503,0.14783958081935877,0.0,0.9999999999988376,0.0,0.24241207350651547,1.6396967047864692,1.6610660711808243,5.010619640846328,4.3199339479578076e-18,0.4023278567036823,3.469446951953614e-18,0.7841256103235253,0.3736067977495444,0.322323055674429,1.1591030553639932,0.0,0.0,0.0,0,1,0
198,199,bygf6nVd,3.0,-6.0,4.0,302.19072164948454,341.9265463917526,67.76742303743247,278.801663368139,59.71381641790399,0.24306678166388881,300.0,408.3333333333333,122500.0,0.7346938775510204,0.8329789926940464,38.908725099762506,0.1395570048962948,0.5613892384113838,1150.0719335957338,86666.66666666698,0.8234020562278634,97,799.9999999995343,1.4375899169955038,0.0,10.400000000006052,0.0,2.213688904045531,1.5398611786816356,1.4627657646279884,4.662167897621639,0.0,3.7524448170865288,-2.2676895822130855e-16,7.478769283747161,1.8222803822835356,1.3011913455401727,1.400469645037022,0.0,0.0,0.0,0,1,0
200,201,9aft8dOZ,7.0,-3.0,-9.0,270.34238979425106,538.8089558014557,22.376156865515735,129.1093188726912,29.788275828828205,0.17331171026918546,205.58227539062503,120.375722249349,24747.114881811052,1.7078383543550189,0.880494166404549,38.70541670095288,0.2997879397002979,0.5136551415510769,605.4625712742538,20304.812970742583,0.6960400919285605,461,3833.333333337796,0.15794675772353453,0.0,1.8037475585916456,0.0,0.2842874907486424,1.799894438138775,2.529936885994883,10.136171196755914,5.805087710458335e-18,0.45706973157016617,7.757016765939958e-18,0.8924420885215119,0.3395619470909539,0.1496933428295394,2.2683686014615887,0.5179338717699911,0.4959660197131827,0.5179338717699911,4,1,0
201,202,kOamvlvd,2.0,-3.0,4.0,303.4651385166849,386.68603054312774,118.6584611439984,288.3960947717556,51.81481452412605,0.41144267656574157,414.66664632161456,342.6667277018229,142092.46278211678,1.2101164566010727,0.41045202492734406,21.081896103482787,0.07310049090701996,0.9418497648433454,1332.1159313534613,124354.65947129764,0.8806186566329928,172,1424.9999999991705,0.9348181974415696,0.0,6.40000000000373,0.0,1.4908609998274367,1.5948138407100514,1.6487847878623305,4.802875703405526,-0.0028235581341928147,2.495087035787164,-0.0018934622318798739,4.853779787737659,1.4456281932835395,0.526167418528548,2.7474628700184995,0.0,0.0,0.0,0,1,0
202,203,8JS0aD3c,10.0,9.0,0.0,254.36542117667244,312.65375894592813,178.8435880659927,355.2628971835014,54.33664860375833,0.5034119506535912,522.6666259765625,452.00009663899743,236245.36545138498,1.1563418456390395,0.6519014532042134,6.798708645230624,0.019137119860053765,0.9696206169106767,1647.2923065757536,198336.01556738466,0.9184808547072134,1277,10633.333333308576,0.15491777177864474,0.0,1.8242747917533575,0.0,0.2308288160691392,1.4900086246977553,1.6271361512757543,6.436318462542578,-5.659960517696877e-19,0.38959623259466974,-9.585913085460535e-19,0.761340357584888,0.560247838827365,0.17926390482343185,3.1252510879314874,0.1812794744177563,0.016120487002013906,0.1812794744177563,0,1,0
203,204,u70dzNvM,9.0,-1.0,0.0,253.1746031746032,297.6369047619048,24.23861497763977,48.99624627617878,6.944763601747234,0.4947035093466785,75.0,68.33333333333337,5125.000000000003,1.0975609756097555,0.5919059520289531,23.570226039551564,0.48106187373400977,0.9955832830562028,266.2834130371442,4251.388888889924,0.7534465829273875,210,1741.6666666686942,0.15288999791588567,0.0,0.7999999999990709,0.0,0.2060630221832387,1.3477861533924986,1.0927343223965076,3.094875872125814,0.0,0.3637412436160964,-0.002732779830669425,0.7055959089093252,0.3309016994371091,0.25606601717768407,1.2922464715848099,0.0,0.0,0.0,0,1,0
204,205,bygf6nVd,4.0,10.0,-9.0,283.1087824351298,338.66641716566875,71.07671783452169,157.01723300806233,26.125981507831142,0.4526682611383944,225.0,246.66666666666669,55500.00000000001,0.9121621621621621,0.6260339269640818,111.75369742826808,0.7117288675092746,0.7798813690850247,931.4145396071515,48070.833333333954,0.6963145798004026,334,2774.9999999983847,0.33564487913790764,0.0,3.687817782919302,0.0,0.5637845560313898,1.679705519355609,2.440584974250645,10.892917465633587,-8.025708611748119e-18,0.9293085912829661,1.3416592442600079e-18,1.8324408323281858,1.6858078541134807,0.4063725163444379,4.148419585208914,0.0,0.0,0.0,0,1,0
205,206,2JuKJOYG,2.0,-8.0,-7.0,256.2054707379135,450.88263358778624,69.06530537914803,128.88097139259156,14.840209205690083,0.5358844260163459,210.0,178.33333333333337,37450.00000000001,1.1775700934579436,0.7782537584884197,8.498365855987972,0.0659396477552968,0.9315250187006541,648.6622799181528,29049.999999996275,0.8675983399365309,524,4358.333333334602,0.14883264548786937,0.0,0.8246211251232932,0.0,0.20812807326229185,1.398403371653132,1.0962477864124203,2.9094012595483467,-0.00038314176245200044,0.3618807919860405,1.1933299304992086e-17,0.7137196141390638,0.49235057006191035,0.24950844619611368,1.9732742690428011,0.0,0.0,0.0,0,1,0
206,207,u70dzNvM,10.0,4.0,-5.0,377.3333333333333,424.515522875817,21.54512484602258,38.931236897555834,5.625356085599275,0.5534148556008304,63.333333333333314,60.0,3799.999999999999,1.0555555555555551,0.40016624340685686,13.437096247164233,0.3451494819577087,0.9296826938211061,227.0650213003545,3222.222222223878,0.785352946222681,255,2116.6666666617384,0.10727481321301564,0.0,0.8485281374258327,0.0,0.17018976289772234,1.5864838893709043,1.5262942051395487,4.760151855222509,-0.0007905138339939447,0.2847913173814203,0.0007936507936526765,0.5471123132453699,0.325000000000757,0.4349586409427164,0.7471957611891608,0.0,0.0,0.0,0,1,0
207,208,bygf6nVd,5.0,-9.0,-8.0,341.7635658914729,315.82848837209303,1.2796569007146255,16.44493756132719,3.9068158301932883,0.07781464027713526,20.0,21.666666666666686,433.3333333333337,0.9230769230769222,0.637365675650051,9.718253158075534,0.5909571332717922,0.905940831549845,66.78537956628395,194.44444444496185,0.5478259570597114,129,1066.6666666660458,0.06261129334342766,0.0,0.8944271910004405,0.0,0.1708941951790693,2.7294468146776936,3.2422710634912035,13.535834636257055,0.0,0.2584021159808581,-1.409807015397024e-17,0.4919764191511956,0.8714776642123958,0.20000000000011528,4.357366534226796,0.0,0.0,0.0,0,1,0
209,210,kOamvlvd,3.0,-6.0,3.0,333.5707977155572,376.6217540351949,124.30234455568737,316.37771594090935,63.8492210485108,0.3928922243654595,434.6666463216146,482.6666514078776,209799.094658746,0.9005524725061219,0.6181869270702207,30.66670735677087,0.09693068067568503,0.7913624760000443,1470.0927140550402,159487.99568685144,0.9273601162382505,219,1816.6666666656092,0.8092253471867318,0.0,4.4369350872844935,0.0,1.1144595569352131,1.3771930906633445,1.2035521798640092,3.250469678064971,0.0,1.952233123103064,4.9343245538895844e-17,3.88847742642842,1.1344914403886308,0.6336487119413314,1.7904078846857765,0.0,0.0,0.0,0,1,0
210,211,bygf6nVd,6.0,-3.0,-7.0,305.3544061302682,345.82136015325676,9.399182770289839,47.552805233088336,10.737909667037043,0.1976577979830656,51.666666666666686,58.333333333333314,3013.888888888889,0.8857142857142863,0.8032751726536267,32.74480450731418,0.688598797627392,0.8752435322699698,201.5645339286534,1920.8333333339542,0.5941160847212301,174,1441.666666668345,0.139813549545724,0.0,1.5620499351795154,0.0,0.28668148773409,2.0504556866309653,2.500657202137327,9.553982860976667,0.0,0.4523838666334389,-7.791038769299344e-18,0.8868370058590721,0.9555530892051778,0.24999999999971012,3.8221970680368713,0.0,0.0,0.0,0,1,0
211,212,kOamvlvd,4.0,7.0,8.0,315.0639611069037,388.85373173927775,171.09016563789763,358.3022340263769,59.24188380473868,0.4775023692018136,507.999979654948,470.66670735677087,239098.67776150096,1.079319976778978,0.47617666288429583,10.74971485015803,0.030001808052825804,0.8793908201204417,1677.8143108040604,203938.6574842669,0.9103777426471582,245,2033.3333333321498,0.8251545790844443,0.0,4.967737160926751,0.0,1.1537473609726705,1.3982196672201934,1.1749191721564096,3.1315190373194355,-0.005429630920245243,2.0083307858140396,0.005452067411650973,3.981852305596282,1.8588890480745421,0.3114799408319151,5.967906232431914,0.0,0.0,0.0,0,1,0
212,213,2JuKJOYG,3.0,-4.0,4.0,309.84505862646563,448.94367671691805,72.47022798272302,194.71967809994254,44.98816933459349,0.3721772174742744,336.66666666666663,258.3333333333333,86972.2222222222,1.303225806451613,0.31075695834081785,50.02777006601211,0.25692200477208404,0.978237054152659,967.060729953674,59109.72222222015,0.7942574305946357,398,3308.3333333314076,0.2923105480969986,0.0,2.6000000000015158,0.0,0.4309153568057117,1.474169713036559,1.5482038210563251,5.76393722316171,0.0,0.7373170034910335,5.3965271070387354e-17,1.463637158523381,0.4971384438107699,0.34627479276627765,1.4356719533851983,0.0,0.0,0.0,0,1,0
213,214,9aft8dOZ,8.0,3.0,5.0,276.4605270701592,402.9683679857057,58.441840262252256,137.32029031534555,21.96068997005324,0.42558780008435054,206.47369384765625,173.17153930664062,35755.36738992669,1.1923073195188638,0.536476983350354,23.913604017335075,0.1741447237143128,0.8610867237841714,663.7487293069057,29792.81711190194,0.8497947218394766,467,3883.333333337854,0.1709224195638111,0.0,1.5737892213394116,0.0,0.2779488019456974,1.6261693618368755,2.1643378027699174,8.0044823501726,-2.865091676452017e-18,0.46195016565872965,-0.0033917871149556204,0.8914757951376944,0.6193655576133389,0.2549814940707831,2.42905129573877,0.0,0.0,0.0,0,1,0
214,215,bygf6nVd,7.0,-3.0,0.0,292.50000000000006,315.0755899705014,27.644639209876274,106.85935269760802,23.34657763708086,0.258701166645707,85.0,160.0,13600.0,0.53125,0.9169574084396038,21.730674684008793,0.20335772335719213,0.40310170400117334,418.0155690326814,10477.777777777985,0.7535188697816058,113,933.3333333344199,0.4478738239630658,0.0,2.668332812822163,0.0,0.7157277280252483,1.5980566171339168,1.5309652143578105,4.278258919279189,-8.001607384685813e-18,1.1527895270692496,-4.037174635000569e-18,2.2783497071985677,0.7549509756787594,0.42686595939904065,1.7685861110956158,0.039453201097043776,0.0,0.039453201097043776,0,1,0
215,216,kOamvlvd,5.0,-4.0,-7.0,318.26849705852896,407.4803783019743,101.89650266254205,220.92970823052687,39.585190863404335,0.4612168434867943,310.6667073567708,342.6667277018229,106455.14401584447,0.906614743253108,0.589518517992177,10.995002613490337,0.049766972045324535,0.8144261611704016,1076.2662968621376,86798.22746446356,0.9416320655526753,221,1833.3333333354676,0.5870543437423007,0.0,3.2397527755768656,0.0,0.8072623342322304,1.3751066538170347,1.2240929722518368,3.4069093298717696,-0.0016336320422338435,1.413783656854632,-0.0016412008932157726,2.811859382401443,1.6038163102250618,0.3420512173744653,4.688805476940577,0.6434934794569677,0.0,0.6434934794569677,1,1,0
216,217,9aft8dOZ,9.0,-2.0,-5.0,349.74183156980695,398.4386774157801,51.49572974524346,125.20576757394811,23.02784207413228,0.4112887987754193,203.369140625,150.84493001302081,30677.203784386315,1.3482000396529426,0.503530470493125,12.460213186807069,0.0995178850642636,0.8975342242202509,598.5861258516666,24638.73819245398,0.8641219438751739,376,3125.000000003638,0.19154756027231032,0.0,1.3736750806789708,0.0,0.29264323777602946,1.5277836865162793,1.7532851881140104,5.478770362868779,-0.00034545245655040127,0.49524790496286764,0.0003463786025465233,0.9674429888101659,0.6319120389240108,0.16263855097119662,3.885352825623099,0.0,0.0,0.0,0,1,0
217,218,bygf6nVd,8.0,4.0,-10.0,287.2253787878788,330.74810606060606,59.37400167108125,119.54335190017245,19.22989410745865,0.49667338858511295,163.33333333333331,176.66666666666669,28855.555555555555,0.9245283018867922,0.618031193633015,38.47798793538401,0.3218747619484183,0.8055928165571964,587.9770782618748,22899.99999999907,0.8323855927726153,176,1458.333333335031,0.40318428223624475,0.0,2.0880613017796783,0.0,0.5558644544305773,1.3786858241286053,1.2388134053666873,3.584226723619235,-0.005860941969640051,0.9684036510740299,0.0035826815186001857,1.9181257076754583,1.1199439722039983,0.4887585591470752,2.291400651392662,0.1973955598498827,0.0,0.1973955598498827,0,1,0
218,219,2JuKJOYG,4.0,6.0,-10.0,285.13791763791767,416.87888500388505,153.44751183625604,302.3214451802176,47.730153213408954,0.5075640986857021,458.33333333333337,463.33333333333337,212361.11111111115,0.9892086330935251,0.5063662094418212,26.71869923646896,0.08837844507041705,0.8649436823437895,1497.4611694386385,162159.72222222388,0.9087443352804657,858,7141.66666666251,0.20967951030658255,0.0,2.4083189157598595,0.0,0.29041789596998224,1.385056153294846,1.6573338600240022,8.32526382736668,0.0,0.5068687086916753,-4.15522067695965e-18,0.9889246427308157,0.3738038619726668,0.24014873756910868,1.5565449529799966,0.0,0.0,0.0,0,1,0
219,220,kOamvlvd,6.0,-1.0,-5.0,305.1389164394803,357.99443372090656,106.31233273341459,224.6085527225274,38.19324271587649,0.47332272722824,305.33335367838544,310.6666564941406,94856.89210340692,0.98283271569617,0.6682042813195704,10.666605631510436,0.04748975718964514,0.8299526561169749,1034.130606603042,79702.22551133856,0.9365468953694734,240,1991.6666666689853,0.5192287564528056,0.0,4.3081341124951065,0.0,0.7629965457353662,1.4694805252080014,1.5880805219316512,5.462562387403257,-0.002125876619143493,1.3057712304291347,-0.002393933259839192,2.5907187327959904,1.7167259257739182,0.30880810342620346,5.559181729835781,0.14188052415716906,0.0,0.14188052415716906,0,1,0
220,221,gLNNDHjX,1.0,-5.0,-6.0,305.61538461538464,358.6100427350428,106.65742900841632,202.90983860887778,23.96912104872224,0.5256395142771052,311.6666666666667,270.0,84150.0,1.154320987654321,0.638722322466459,3.726779962499641,0.01836667944763022,0.8799401051814251,991.8237944613805,71548.61111111194,0.9139912237553941,390,3241.6666666662204,0.3059610677002133,0.0,2.9120439557126296,0.0,0.4759103411519178,1.5554604536098173,2.184579985426643,9.015751906475057,-0.001152612359536137,0.7983706398653686,0.0011555906860465635,1.567426215729413,0.48043835521727385,0.2922022839646465,1.6441921825745185,0.06217749727337946,0.06217749727337946,0.06217749727337946,0,1,0
221,222,bygf6nVd,9.0,6.0,5.0,290.72851153039835,330.94208595387846,62.790686212191595,155.3733272928386,31.737564898073177,0.4041278339482771,208.33333333333331,226.66666666666669,47222.22222222222,0.9191176470588234,0.6295159868091988,28.33333333333337,0.18235648181706474,0.8959096600029965,738.082917981041,36161.11111111194,0.834144560325486,159,1316.6666666681995,0.5605693047950747,0.0,6.985699678621061,0.0,1.0503477561972732,1.8737161439498458,2.958281360355133,14.399567498625709,-5.657187386625002e-18,1.6890807057587884,-2.2773805633336544e-17,3.273271697362898,3.575052125292519,0.3138071187454047,11.39247811556141,0.0,0.0,0.0,0,1,0
223,224,9aft8dOZ,10.0,-7.0,-2.0,132.68866723215476,477.4566521277794,19.1234738462932,48.999846153116934,10.456517403810151,0.39027620181776296,73.68392944335938,63.13359578450519,4651.931417291051,1.1671112428771806,0.6208979161478845,5.958655599924752,0.12160559813402017,0.8282129022081522,242.46970117130235,3784.451892629266,0.8089057052042579,390,3241.666666659119,0.07479785126124427,0.0,0.8072458563741329,0.0,0.12742166778265665,1.7035471692577733,2.4822642024632766,11.852573106775916,-0.000340821570957624,0.2089049077636264,7.791050952855947e-06,0.4054507215901084,0.2421842013403857,0.13280167598090525,1.8236394677409034,1.5707963267948966,0.0,1.5707963267948966,1,1,0
224,225,DQmqZSsx,1.0,2.0,-9.0,296.73884459494406,301.134202775829,23.66809226052003,57.645038298359175,12.291474563051562,0.4105833382921653,93.33333333333334,82.6666259765625,7715.551757812501,1.1290328137959211,0.35230725029920856,4.216354129412575,0.07314340060959922,0.9853443280605257,283.563532416695,6144.890367276967,0.9603360835585042,277,2299.9999999996653,0.12328849235510274,0.0,0.8158402495064611,0.0,0.20341997473837867,1.6499510282961085,1.5552095507823847,4.349613302436097,0.0,0.3370029168220455,1.0129772122492304e-17,0.6485860685907544,0.30510785858339334,0.327433378867155,0.9318137565120496,0.0,0.0,0.0,0,1,0
226,227,bygf6nVd,10.0,-7.0,7.0,312.5877192982457,396.3486842105263,45.495882739654505,189.41852673441684,41.33064128287254,0.2401870795006454,170.0,291.66666666666663,49583.33333333333,0.582857142857143,0.8925715333191887,143.54635333422982,0.7578263637088454,0.4587092550888971,780.5841456479811,23713.888888888992,0.48907244234184033,95,783.3333333342453,0.9964903986983902,0.0,4.651881339839785,0.0,1.4271629617312178,1.4321893754273696,1.0613295511011738,2.5665704377526115,-0.009617496677407265,2.473062177948926,0.009722034684770542,4.946743158295438,0.8784471162694021,1.2692269873588755,0.6921113661363192,0.0,0.0,0.0,0,1,0
228,229,ouwHF9uS,1.0,-8.0,-10.0,294.0955004591369,378.1192607897153,45.42246162725662,183.2058781153563,37.6849198797951,0.24793124595410734,196.66666666666669,226.66666666666669,44577.77777777779,0.8676470588235294,0.49522740247937896,17.15938356831167,0.09366175225833746,0.918809055782676,731.8207471389355,36465.27777778357,0.855618083944507,726,6041.666666668425,0.12112895125054718,0.0,2.2803508501976166,0.0,0.27773129769727656,2.2928564544640353,3.3853814464146326,17.757954183891588,1.3801114946997802e-18,0.4287976251272972,-0.0013831258644532696,0.8057552315639961,0.45138653233832166,0.31254433560537515,1.444227383729859,0.0,0.0,0.0,0,1,0
229,230,gLNNDHjX,2.0,0.0,4.0,376.3357843137255,368.2352941176471,103.5719252826141,296.29227573630027,65.51043025799207,0.3495599911446661,343.33333333333337,443.33333333333337,152211.11111111115,0.7744360902255639,0.7432688521386924,35.1583718495483,0.11866111515117325,0.7767531760733771,1285.7360979444904,116958.33333333209,0.8890728752586293,272,2258.3333333339906,0.5693296374660294,0.0,4.49444101084754,0.0,0.9184438146424023,1.6132021841164097,1.6676159701440592,4.953974036499758,0.0,1.5310127367199253,-1.1556224791637317e-17,3.0282375820647167,0.7088663961784646,0.24389479204307582,2.9064314322129334,0.0,0.0,0.0,0,1,0
230,231,2JuKJOYG,5.0,8.0,-5.0,333.252146323255,244.99183463979102,163.96088370818637,338.19160189295553,57.27212667272892,0.48481654420290216,503.3333333333333,491.66666666666674,247472.22222222225,1.0237288135593219,0.6585233411449046,28.771127502720095,0.0850734534556146,0.918020152469557,1635.1860069330894,190418.05555555597,0.8949188710150525,893,7433.333333341987,0.21998018030464378,0.0,1.2806248474850785,0.0,0.28401939412117877,1.2911135618120189,0.9233803588266181,2.6134776385659775,2.990499729630051e-18,0.5083367831195674,8.482602884776477e-18,1.0061444165552536,0.5132484690510254,0.24944095551144002,2.057586776044524,0.0,0.0,0.0,0,1,0
231,232,kOamvlvd,7.0,-9.0,-1.0,321.15153410940457,337.55453491210943,163.02964596679504,302.164870399147,52.38827208421907,0.5395387152432372,478.6666870117188,493.33333333333337,236142.23225911462,0.9702703115102408,0.5721493340208106,21.540689452521168,0.0712878681895312,0.8278682097113385,1539.0346493569027,177372.45288086683,0.9410208387422622,220,1825.0000000021246,0.8433066571808828,0.0,10.66253359460083,0.0,1.310379071968979,1.553858327585706,2.6185840357123324,16.01329018361012,-0.001467923505588885,2.2076240137586502,-0.005935357291391331,4.32997745530992,3.0175324316726595,0.41189543165578285,7.325949437198274,0.09966714171973946,0.0,0.09966714171973946,0,1,0
232,233,DQmqZSsx,2.0,9.0,-8.0,309.39392288009844,269.8290279107693,45.360459990435416,68.47546370870204,7.58152087149093,0.6624337760369323,115.99995930989587,117.33332316080731,13610.66071234851,0.988636102558145,0.48244902570427417,4.000040690104186,0.058415678747654104,0.9226102290142857,385.3908679536506,10840.002678766847,0.9171416455992912,308,2558.333333334078,0.1506413816105036,0.0,0.9050958167613521,0.0,0.2234678063831265,1.4834423582287763,1.2984315682661591,3.541038046219048,0.0,0.381753956174225,1.4560301962297136e-17,0.7247819248213583,0.26511625375561615,0.3731076557580795,0.7105604484488703,0.0,0.0,0.0,0,1,0
